Metaphor,Image
None of them have this habit of practicing shady tactics.,C:/DataSet/SNLI/ImagesTrain\image_1403.jpg
None of them have this habit of practicing shady tactics.,C:/DataSet/SNLI/ImagesTrain\image_1404.jpg
None of them have this habit of practicing shady tactics.,C:/DataSet/SNLI/ImagesTrain\image_1405.jpg
None of them have this habit of practicing shady tactics.,C:/DataSet/SNLI/ImagesTrain\image_1406.jpg
None of them have this habit of practicing shady tactics.,C:/DataSet/SNLI/ImagesTrain\image_1407.jpg
None of them have this habit of practicing shady tactics.,C:/DataSet/SNLI/ImagesTrain\image_1408.jpg
None of them have this habit of practicing shady tactics.,C:/DataSet/SNLI/ImagesTrain\image_1409.jpg
He shouldered the costs for the accident.,C:/DataSet/SNLI/ImagesTrain\image_1410.jpg
He shouldered the costs for the accident.,C:/DataSet/SNLI/ImagesTrain\image_1411.jpg
He shouldered the costs for the accident.,C:/DataSet/SNLI/ImagesTrain\image_1412.jpg
He shouldered the costs for the accident.,C:/DataSet/SNLI/ImagesTrain\image_1413.jpg
But he's much stronger than you and his ideas are like a train on another track.,C:/DataSet/SNLI/ImagesTrain\image_1414.jpg
But he's much stronger than you and his ideas are like a train on another track.,C:/DataSet/SNLI/ImagesTrain\image_1415.jpg
But he's much stronger than you and his ideas are like a train on another track.,C:/DataSet/SNLI/ImagesTrain\image_1416.jpg
But he's much stronger than you and his ideas are like a train on another track.,C:/DataSet/SNLI/ImagesTrain\image_1417.jpg
They polished off their dinner with a cognac.,C:/DataSet/SNLI/ImagesTrain\image_1418.jpg
They polished off their dinner with a cognac.,C:/DataSet/SNLI/ImagesTrain\image_1419.jpg
They polished off their dinner with a cognac.,C:/DataSet/SNLI/ImagesTrain\image_1420.jpg
They polished off their dinner with a cognac.,C:/DataSet/SNLI/ImagesTrain\image_1421.jpg
The iron in the tail of the animal was a restless needle.,C:/DataSet/SNLI/ImagesTrain\image_1422.jpg
The iron in the tail of the animal was a restless needle.,C:/DataSet/SNLI/ImagesTrain\image_1423.jpg
The iron in the tail of the animal was a restless needle.,C:/DataSet/SNLI/ImagesTrain\image_1424.jpg
The iron in the tail of the animal was a restless needle.,C:/DataSet/SNLI/ImagesTrain\image_1425.jpg
Each stride he took was like a tennis court.,C:/DataSet/SNLI/ImagesTrain\image_1426.jpg
You’ve just made a breakthrough in AI that meant that our species became like landlines in the twenty-first century.,C:/DataSet/SNLI/ImagesTrain\image_1427.jpg
You’ve just made a breakthrough in AI that meant that our species became like landlines in the twenty-first century.,C:/DataSet/SNLI/ImagesTrain\image_1428.jpg
You’ve just made a breakthrough in AI that meant that our species became like landlines in the twenty-first century.,C:/DataSet/SNLI/ImagesTrain\image_1429.jpg
You’ve just made a breakthrough in AI that meant that our species became like landlines in the twenty-first century.,C:/DataSet/SNLI/ImagesTrain\image_1430.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1431.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1432.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1433.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1434.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1435.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1436.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1437.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1438.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1439.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1440.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1441.jpg
I recently landed a nursing internship which I am currently enjoying.,C:/DataSet/SNLI/ImagesTrain\image_1442.jpg
They appeared to be like a bank vault,C:/DataSet/SNLI/ImagesTrain\image_1443.jpg
They appeared to be like a bank vault,C:/DataSet/SNLI/ImagesTrain\image_1444.jpg
They appeared to be like a bank vault,C:/DataSet/SNLI/ImagesTrain\image_1445.jpg
They appeared to be like a bank vault,C:/DataSet/SNLI/ImagesTrain\image_1446.jpg
Sales were climbing after prices were lowered.,C:/DataSet/SNLI/ImagesTrain\image_1447.jpg
Sales were climbing after prices were lowered.,C:/DataSet/SNLI/ImagesTrain\image_1448.jpg
Sales were climbing after prices were lowered.,C:/DataSet/SNLI/ImagesTrain\image_1449.jpg
Sales were climbing after prices were lowered.,C:/DataSet/SNLI/ImagesTrain\image_1450.jpg
I think we should think about the roots of the problem,C:/DataSet/SNLI/ImagesTrain\image_1451.jpg
I think we should think about the roots of the problem,C:/DataSet/SNLI/ImagesTrain\image_1452.jpg
I think we should think about the roots of the problem,C:/DataSet/SNLI/ImagesTrain\image_1453.jpg
I think we should think about the roots of the problem,C:/DataSet/SNLI/ImagesTrain\image_1454.jpg
I wander like a loser.,C:/DataSet/SNLI/ImagesTrain\image_1455.jpg
I wander like a loser.,C:/DataSet/SNLI/ImagesTrain\image_1456.jpg
I wander like a loser.,C:/DataSet/SNLI/ImagesTrain\image_1457.jpg
I wander like a loser.,C:/DataSet/SNLI/ImagesTrain\image_1458.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1459.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1460.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1461.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1462.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1463.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1464.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1465.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1466.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1467.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1468.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1469.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1470.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1471.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1472.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1473.jpg
Katie’s plan to get into college was a house of cards on a crooked table,C:/DataSet/SNLI/ImagesTrain\image_1474.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1475.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1476.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1477.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1478.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1479.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1480.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1481.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1482.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1483.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1484.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1485.jpg
This one speech could sink his candidacy.,C:/DataSet/SNLI/ImagesTrain\image_1486.jpg
"‘ I think she 'd do better to understand herself , ’ Ellen said tartly .",C:/DataSet/SNLI/ImagesTrain\image_1487.jpg
"‘ I think she 'd do better to understand herself , ’ Ellen said tartly .",C:/DataSet/SNLI/ImagesTrain\image_1488.jpg
"‘ I think she 'd do better to understand herself , ’ Ellen said tartly .",C:/DataSet/SNLI/ImagesTrain\image_1489.jpg
"‘ I think she 'd do better to understand herself , ’ Ellen said tartly .",C:/DataSet/SNLI/ImagesTrain\image_1490.jpg
He felt like a great oak tree with roots that went deep.,C:/DataSet/SNLI/ImagesTrain\image_1491.jpg
He felt like a great oak tree with roots that went deep.,C:/DataSet/SNLI/ImagesTrain\image_1492.jpg
He felt like a great oak tree with roots that went deep.,C:/DataSet/SNLI/ImagesTrain\image_1493.jpg
He felt like a great oak tree with roots that went deep.,C:/DataSet/SNLI/ImagesTrain\image_1494.jpg
Middle age minimized her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_1495.jpg
Middle age minimized her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_1496.jpg
Middle age minimized her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_1497.jpg
Middle age minimized her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_1498.jpg
He breathed new life into the old house.,C:/DataSet/SNLI/ImagesTrain\image_1499.jpg
He breathed new life into the old house.,C:/DataSet/SNLI/ImagesTrain\image_1500.jpg
"A character knows that their universe is fictional, but everyone thinks they are like a clown in a courthouse.",C:/DataSet/SNLI/ImagesTrain\image_1501.jpg
"A character knows that their universe is fictional, but everyone thinks they are like a clown in a courthouse.",C:/DataSet/SNLI/ImagesTrain\image_1502.jpg
"A character knows that their universe is fictional, but everyone thinks they are like a clown in a courthouse.",C:/DataSet/SNLI/ImagesTrain\image_1503.jpg
"A character knows that their universe is fictional, but everyone thinks they are like a clown in a courthouse.",C:/DataSet/SNLI/ImagesTrain\image_1504.jpg
"’Life' wrote a friend of mine, 'is a public performance on the violin, in which you must learn the instrument as you go along.”",C:/DataSet/SNLI/ImagesTrain\image_1505.jpg
"’Life' wrote a friend of mine, 'is a public performance on the violin, in which you must learn the instrument as you go along.”",C:/DataSet/SNLI/ImagesTrain\image_1506.jpg
"’Life' wrote a friend of mine, 'is a public performance on the violin, in which you must learn the instrument as you go along.”",C:/DataSet/SNLI/ImagesTrain\image_1507.jpg
"’Life' wrote a friend of mine, 'is a public performance on the violin, in which you must learn the instrument as you go along.”",C:/DataSet/SNLI/ImagesTrain\image_1508.jpg
The girl's personality was as sweet as a grapefruit,C:/DataSet/SNLI/ImagesTrain\image_1509.jpg
The girl's personality was as sweet as a grapefruit,C:/DataSet/SNLI/ImagesTrain\image_1510.jpg
The girl's personality was as sweet as a grapefruit,C:/DataSet/SNLI/ImagesTrain\image_1511.jpg
The girl's personality was as sweet as a grapefruit,C:/DataSet/SNLI/ImagesTrain\image_1512.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1513.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1514.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1515.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1516.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1517.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1518.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1519.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1520.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1521.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1522.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1523.jpg
it will require fresh thinking and new products.,C:/DataSet/SNLI/ImagesTrain\image_1524.jpg
During the conflict the seeds of peace were planted.,C:/DataSet/SNLI/ImagesTrain\image_1525.jpg
During the conflict the seeds of peace were planted.,C:/DataSet/SNLI/ImagesTrain\image_1526.jpg
During the conflict the seeds of peace were planted.,C:/DataSet/SNLI/ImagesTrain\image_1527.jpg
During the conflict the seeds of peace were planted.,C:/DataSet/SNLI/ImagesTrain\image_1528.jpg
He was living in his dream world  shutting his eyes in front of reality,C:/DataSet/SNLI/ImagesTrain\image_1529.jpg
He was living in his dream world  shutting his eyes in front of reality,C:/DataSet/SNLI/ImagesTrain\image_1530.jpg
He was living in his dream world  shutting his eyes in front of reality,C:/DataSet/SNLI/ImagesTrain\image_1531.jpg
He was living in his dream world  shutting his eyes in front of reality,C:/DataSet/SNLI/ImagesTrain\image_1532.jpg
He was living in his dream world  shutting his eyes in front of reality,C:/DataSet/SNLI/ImagesTrain\image_1533.jpg
He was living in his dream world  shutting his eyes in front of reality,C:/DataSet/SNLI/ImagesTrain\image_1534.jpg
He was living in his dream world  shutting his eyes in front of reality,C:/DataSet/SNLI/ImagesTrain\image_1535.jpg
He was living in his dream world  shutting his eyes in front of reality,C:/DataSet/SNLI/ImagesTrain\image_1536.jpg
We dug up some interesting facts.,C:/DataSet/SNLI/ImagesTrain\image_1537.jpg
We dug up some interesting facts.,C:/DataSet/SNLI/ImagesTrain\image_1538.jpg
We dug up some interesting facts.,C:/DataSet/SNLI/ImagesTrain\image_1539.jpg
We dug up some interesting facts.,C:/DataSet/SNLI/ImagesTrain\image_1540.jpg
She was draped like a winter queen .,C:/DataSet/SNLI/ImagesTrain\image_1541.jpg
She was draped like a winter queen .,C:/DataSet/SNLI/ImagesTrain\image_1542.jpg
She was draped like a winter queen .,C:/DataSet/SNLI/ImagesTrain\image_1543.jpg
She was draped like a winter queen .,C:/DataSet/SNLI/ImagesTrain\image_1544.jpg
Primal Scream Not a name which would lead you to expect self-absorbed acoustic doodlings .,C:/DataSet/SNLI/ImagesTrain\image_1545.jpg
Primal Scream Not a name which would lead you to expect self-absorbed acoustic doodlings .,C:/DataSet/SNLI/ImagesTrain\image_1546.jpg
Primal Scream Not a name which would lead you to expect self-absorbed acoustic doodlings .,C:/DataSet/SNLI/ImagesTrain\image_1547.jpg
Primal Scream Not a name which would lead you to expect self-absorbed acoustic doodlings .,C:/DataSet/SNLI/ImagesTrain\image_1548.jpg
Primal Scream Not a name which would lead you to expect self-absorbed acoustic doodlings .,C:/DataSet/SNLI/ImagesTrain\image_1549.jpg
Primal Scream Not a name which would lead you to expect self-absorbed acoustic doodlings .,C:/DataSet/SNLI/ImagesTrain\image_1550.jpg
Primal Scream Not a name which would lead you to expect self-absorbed acoustic doodlings .,C:/DataSet/SNLI/ImagesTrain\image_1551.jpg
Primal Scream Not a name which would lead you to expect self-absorbed acoustic doodlings .,C:/DataSet/SNLI/ImagesTrain\image_1552.jpg
Clarkdale is a sleepy little town that offers a lot.,C:/DataSet/SNLI/ImagesTrain\image_1553.jpg
Clarkdale is a sleepy little town that offers a lot.,C:/DataSet/SNLI/ImagesTrain\image_1554.jpg
Clarkdale is a sleepy little town that offers a lot.,C:/DataSet/SNLI/ImagesTrain\image_1555.jpg
